Drug1_ID,Drug1_Name,Drug2_ID,Drug2_Name,Prediction_Score,Predicted_Type_Index,Predicted_Type_Name,Interaction_Translation,True_Type_Index,True_Type_Name,Match
DB00656,Trazodone,DB00976,Telithromycin,0.9242432117462158,20,Type_20,Trazodone may increase the QTc-prolonging activities of Telithromycin.,47,Type_47,No
DB00239,Oxiconazole,DB00681,Amphotericin B,0.8692669868469238,49,Type_49,The risk or severity of adverse effects can be increased when Oxiconazole is combined with Amphotericin B.,70,Type_70,No
DB00575,Clonidine,DB00708,Sufentanil,0.9683114290237427,49,Type_49,The risk or severity of adverse effects can be increased when Clonidine is combined with Sufentanil.,54,Type_54,No
DB00715,Paroxetine,DB06203,Alogliptin,0.9065221548080444,9,Type_9,Paroxetine may increase the hypoglycemic activities of Alogliptin.,47,Type_47,No
DB00420,Promazine,DB01426,Ajmaline,0.8682348132133484,20,Type_20,Promazine may increase the QTc-prolonging activities of Ajmaline.,47,Type_47,No
DB00358,Mefloquine,DB00976,Telithromycin,0.8181194067001343,20,Type_20,Mefloquine may increase the QTc-prolonging activities of Telithromycin.,47,Type_47,No
DB00257,Clotrimazole,DB00938,Salmeterol,0.9607115983963013,47,Type_47,The metabolism of Salmeterol can be decreased when combined with Clotrimazole.,73,Type_73,No
DB00544,Fluorouracil,DB04938,Ospemifene,0.7603625059127808,47,Type_47,The metabolism of Ospemifene can be decreased when combined with Fluorouracil.,73,Type_73,No
DB00374,Treprostinil,DB09063,Ceritinib,0.8771284222602844,20,Type_20,Treprostinil may increase the QTc-prolonging activities of Ceritinib.,73,Type_73,No
DB01154,Thiamylal,DB01367,Rasagiline,0.7713502049446106,49,Type_49,The risk or severity of adverse effects can be increased when Thiamylal is combined with Rasagiline.,60,Type_60,No
DB01320,Fosphenytoin,DB06701,Dexmethylphenidate,0.7502337098121643,4,Type_4,The metabolism of Dexmethylphenidate can be increased when combined with Fosphenytoin.,73,Type_73,No
DB08895,Tofacitinib,DB08910,Pomalidomide,0.9434902667999268,47,Type_47,The metabolism of Pomalidomide can be decreased when combined with Tofacitinib.,34,Type_34,No
DB01395,Drospirenone,DB05521,Telaprevir,0.7168344259262085,73,Type_73,The serum concentration of Telaprevir can be increased when it is combined with Drospirenone.,75,Type_75,No
DB00182,Amphetamine,DB01129,Rabeprazole,0.7957947254180908,47,Type_47,The metabolism of Rabeprazole can be decreased when combined with Amphetamine.,18,Type_18,No
DB00975,Dipyridamole,DB08807,Bopindolol,0.7448149919509888,49,Type_49,The risk or severity of adverse effects can be increased when Dipyridamole is combined with Bopindolol.,54,Type_54,No
DB00969,Alosetron,DB09272,Eluxadoline,0.9124688506126404,77,Type_77,The serum concentration of the active metabolites of Eluxadoline can be increased when Eluxadoline is used in combination with Alosetron.,39,Type_39,No
DB00675,Tamoxifen,DB08893,Mirabegron,0.7475671768188477,47,Type_47,The metabolism of Mirabegron can be decreased when combined with Tamoxifen.,11,Type_11,No
DB00619,Imatinib,DB01234,Dexamethasone,0.9439683556556702,47,Type_47,The metabolism of Dexamethasone can be decreased when combined with Imatinib.,75,Type_75,No
DB01234,Dexamethasone,DB06335,Saxagliptin,0.8369302749633789,70,Type_70,The therapeutic efficacy of Saxagliptin can be decreased when used in combination with Dexamethasone.,75,Type_75,No
DB00346,Alfuzosin,DB06695,Dabigatran etexilate,0.84336918592453,77,Type_77,The serum concentration of the active metabolites of Dabigatran etexilate can be increased when Dabigatran etexilate is used in combination with Alfuzosin.,73,Type_73,No
DB01186,Pergolide,DB01217,Anastrozole,0.818787157535553,70,Type_70,The therapeutic efficacy of Anastrozole can be decreased when used in combination with Pergolide.,49,Type_49,No
DB00395,Carisoprodol,DB01601,Lopinavir,0.933751106262207,47,Type_47,The metabolism of Lopinavir can be decreased when combined with Carisoprodol.,4,Type_4,No
DB00404,Alprazolam,DB01072,Atazanavir,0.7303008437156677,47,Type_47,The metabolism of Atazanavir can be decreased when combined with Alprazolam.,73,Type_73,No
DB00552,Pentostatin,DB00864,Tacrolimus,0.7804969549179077,57,Type_57,Pentostatin may increase the nephrotoxic activities of Tacrolimus.,49,Type_49,No
DB01198,Zopiclone,DB01211,Clarithromycin,0.7873607277870178,47,Type_47,The metabolism of Clarithromycin can be decreased when combined with Zopiclone.,73,Type_73,No
DB00776,Oxcarbazepine,DB09389,Norgestrel,0.8205700516700745,70,Type_70,The therapeutic efficacy of Norgestrel can be decreased when used in combination with Oxcarbazepine.,75,Type_75,No
DB00679,Thioridazine,DB01189,Desflurane,0.9027585983276367,49,Type_49,The risk or severity of adverse effects can be increased when Thioridazine is combined with Desflurane.,20,Type_20,No
DB08932,Macitentan,DB09065,Cobicistat,0.7452492713928223,47,Type_47,The metabolism of Cobicistat can be decreased when combined with Macitentan.,73,Type_73,No
DB00246,Ziprasidone,DB01259,Lapatinib,0.7413297891616821,47,Type_47,The metabolism of Lapatinib can be decreased when combined with Ziprasidone.,20,Type_20,No
DB00884,Risedronic acid,DB01026,Ketoconazole,0.8843767642974854,47,Type_47,The metabolism of Ketoconazole can be decreased when combined with Risedronic acid.,49,Type_49,No
DB01180,Rescinnamine,DB01592,Iron,0.9375259280204773,57,Type_57,Rescinnamine may increase the nephrotoxic activities of Iron.,49,Type_49,No
DB00898,Ethanol,DB04908,Flibanserin,0.976462185382843,16,Type_16,Ethanol may increase the central nervous system depressant (CNS depressant) activities of Flibanserin.,60,Type_60,No
DB00765,Metyrosine,DB01320,Fosphenytoin,0.7355122566223145,16,Type_16,Metyrosine may increase the central nervous system depressant (CNS depressant) activities of Fosphenytoin.,32,Type_32,No
DB00263,Sulfisoxazole,DB06684,Vilazodone,0.9103339314460754,47,Type_47,The metabolism of Vilazodone can be decreased when combined with Sulfisoxazole.,73,Type_73,No
DB00921,Buprenorphine,DB01622,Thioproperazine,0.7756701111793518,16,Type_16,Buprenorphine may increase the central nervous system depressant (CNS depressant) activities of Thioproperazine.,60,Type_60,No
DB00356,Chlorzoxazone,DB00476,Duloxetine,0.863758385181427,49,Type_49,The risk or severity of adverse effects can be increased when Chlorzoxazone is combined with Duloxetine.,47,Type_47,No
DB00320,Dihydroergotamine,DB01211,Clarithromycin,0.9498005509376526,47,Type_47,The metabolism of Clarithromycin can be decreased when combined with Dihydroergotamine.,73,Type_73,No
DB00629,Guanabenz,DB00805,Minaprine,0.8693009614944458,71,Type_71,Guanabenz may increase the hypertensive activities of Minaprine.,60,Type_60,No
DB00708,Sufentanil,DB00968,Methyldopa,0.9899534583091736,49,Type_49,The risk or severity of adverse effects can be increased when Sufentanil is combined with Methyldopa.,54,Type_54,No
DB00208,Ticlopidine,DB07615,Tranilast,0.8113706111907959,47,Type_47,The metabolism of Tranilast can be decreased when combined with Ticlopidine.,6,Type_6,No
DB00358,Mefloquine,DB00794,Primidone,0.759393036365509,4,Type_4,The metabolism of Primidone can be increased when combined with Mefloquine.,70,Type_70,No
DB00035,Desmopressin,DB01600,Tiaprofenic acid,0.8608226180076599,70,Type_70,The therapeutic efficacy of Tiaprofenic acid can be decreased when used in combination with Desmopressin.,49,Type_49,No
DB00250,Dapsone,DB00908,Quinidine,0.7907314896583557,47,Type_47,The metabolism of Quinidine can be decreased when combined with Dapsone.,49,Type_49,No
DB00968,Methyldopa,DB01420,Testosterone propionate,0.8850980401039124,49,Type_49,The risk or severity of adverse effects can be increased when Methyldopa is combined with Testosterone propionate.,47,Type_47,No
DB00625,Efavirenz,DB01131,Proguanil,0.8402590155601501,47,Type_47,The metabolism of Proguanil can be decreased when combined with Efavirenz.,75,Type_75,No
DB00169,Cholecalciferol,DB00215,Citalopram,0.9880785346031189,47,Type_47,The metabolism of Citalopram can be decreased when combined with Cholecalciferol.,73,Type_73,No
DB01026,Ketoconazole,DB09166,Etizolam,0.7117692828178406,47,Type_47,The metabolism of Etizolam can be decreased when combined with Ketoconazole.,73,Type_73,No
DB00598,Labetalol,DB04743,Nimesulide,0.9740756750106812,37,Type_37,Labetalol may decrease the antihypertensive activities of Nimesulide.,60,Type_60,No
DB12364,Betrixaban,DB13167,Alclofenac,0.999994158744812,16,Type_16,Betrixaban may increase the central nervous system depressant (CNS depressant) activities of Alclofenac.,66,Type_66,No
DB00232,Methyclothiazide,DB01119,Diazoxide,0.898520290851593,60,Type_60,Methyclothiazide may increase the hypotensive activities of Diazoxide.,49,Type_49,No
DB01074,Perhexiline,DB01264,Darunavir,0.743986189365387,47,Type_47,The metabolism of Darunavir can be decreased when combined with Perhexiline.,73,Type_73,No
DB06589,Pazopanib,DB08806,Roxatidine acetate,0.727928638458252,75,Type_75,The serum concentration of Roxatidine acetate can be decreased when it is combined with Pazopanib.,67,Type_67,No
DB00521,Carteolol,DB01115,Nifedipine,0.8278998136520386,49,Type_49,The risk or severity of adverse effects can be increased when Carteolol is combined with Nifedipine.,60,Type_60,No
DB00312,Pentobarbital,DB00741,Hydrocortisone,0.9656656384468079,4,Type_4,The metabolism of Hydrocortisone can be increased when combined with Pentobarbital.,75,Type_75,No
DB06218,Lacosamide,DB08873,Boceprevir,0.7769509553909302,75,Type_75,The serum concentration of Boceprevir can be decreased when it is combined with Lacosamide.,73,Type_73,No
DB00214,Torasemide,DB00622,Nicardipine,0.8156676292419434,49,Type_49,The risk or severity of adverse effects can be increased when Torasemide is combined with Nicardipine.,47,Type_47,No
DB00216,Eletriptan,DB00320,Dihydroergotamine,0.7844343781471252,49,Type_49,The risk or severity of adverse effects can be increased when Eletriptan is combined with Dihydroergotamine.,73,Type_73,No
DB00264,Metoprolol,DB00412,Rosiglitazone,0.8103939890861511,47,Type_47,The metabolism of Rosiglitazone can be decreased when combined with Metoprolol.,73,Type_73,No
DB00091,Cyclosporine,DB01628,Etoricoxib,0.7533690333366394,47,Type_47,The metabolism of Etoricoxib can be decreased when combined with Cyclosporine.,57,Type_57,No
DB00182,Amphetamine,DB01193,Acebutolol,0.7934139966964722,60,Type_60,Amphetamine may increase the hypotensive activities of Acebutolol.,49,Type_49,No
DB00608,Chloroquine,DB09104,Magnesium hydroxide,0.8872707486152649,67,Type_67,Chloroquine can cause a decrease in the absorption of Magnesium hydroxide resulting in a reduced serum concentration and potentially a decrease in efficacy.,75,Type_75,No
DB00972,Azelastine,DB01397,Magnesium salicylate,0.7335168719291687,16,Type_16,Azelastine may increase the central nervous system depressant (CNS depressant) activities of Magnesium salicylate.,49,Type_49,No
DB00611,Butorphanol,DB09049,Naloxegol,0.9961063265800476,73,Type_73,The serum concentration of Naloxegol can be increased when it is combined with Butorphanol.,49,Type_49,No
DB00278,Argatroban,DB00346,Alfuzosin,0.8080057501792908,60,Type_60,Argatroban may increase the hypotensive activities of Alfuzosin.,73,Type_73,No
DB00467,Enoxacin,DB00658,Sevelamer,0.8629570603370667,75,Type_75,The serum concentration of Sevelamer can be decreased when it is combined with Enoxacin.,67,Type_67,No
DB00425,Zolpidem,DB00877,Sirolimus,0.7858915328979492,47,Type_47,The metabolism of Sirolimus can be decreased when combined with Zolpidem.,73,Type_73,No
DB00672,Chlorpropamide,DB01072,Atazanavir,0.8670027852058411,47,Type_47,The metabolism of Atazanavir can be decreased when combined with Chlorpropamide.,70,Type_70,No
DB00264,Metoprolol,DB00338,Omeprazole,0.8041250109672546,47,Type_47,The metabolism of Omeprazole can be decreased when combined with Metoprolol.,73,Type_73,No
DB00202,Succinylcholine,DB01408,Bambuterol,0.78328537940979,49,Type_49,The risk or severity of adverse effects can be increased when Succinylcholine is combined with Bambuterol.,8,Type_8,No
DB06292,Dapagliflozin,DB09065,Cobicistat,0.7194036245346069,47,Type_47,The metabolism of Cobicistat can be decreased when combined with Dapagliflozin.,73,Type_73,No
DB04876,Vildagliptin,DB06287,Temsirolimus,0.8993871212005615,70,Type_70,The therapeutic efficacy of Temsirolimus can be decreased when used in combination with Vildagliptin.,49,Type_49,No
DB00613,Amodiaquine,DB00715,Paroxetine,0.9062149524688721,47,Type_47,The metabolism of Paroxetine can be decreased when combined with Amodiaquine.,73,Type_73,No
DB00322,Floxuridine,DB04938,Ospemifene,0.9421316385269165,47,Type_47,The metabolism of Ospemifene can be decreased when combined with Floxuridine.,73,Type_73,No
DB00239,Oxiconazole,DB00615,Rifabutin,0.7527729272842407,4,Type_4,The metabolism of Rifabutin can be increased when combined with Oxiconazole.,73,Type_73,No
DB00998,Frovatriptan,DB09330,Osimertinib,0.9198445677757263,73,Type_73,The serum concentration of Osimertinib can be increased when it is combined with Frovatriptan.,75,Type_75,No
DB01609,Deferasirox,DB08820,Ivacaftor,0.9617331624031067,73,Type_73,The serum concentration of Ivacaftor can be increased when it is combined with Deferasirox.,75,Type_75,No
DB00846,Flurandrenolide,DB05521,Telaprevir,0.9327602982521057,73,Type_73,The serum concentration of Telaprevir can be increased when it is combined with Flurandrenolide.,75,Type_75,No
DB01104,Sertraline,DB04871,Lorcaserin,0.8618922829627991,47,Type_47,The metabolism of Lorcaserin can be decreased when combined with Sertraline.,49,Type_49,No
DB00162,Vitamin A,DB00982,Isotretinoin,0.9895248413085938,70,Type_70,The therapeutic efficacy of Isotretinoin can be decreased when used in combination with Vitamin A.,49,Type_49,No
DB00934,Maprotiline,DB09330,Osimertinib,0.8930662870407104,73,Type_73,The serum concentration of Osimertinib can be increased when it is combined with Maprotiline.,75,Type_75,No
DB00420,Promazine,DB01267,Paliperidone,0.858540415763855,20,Type_20,Promazine may increase the QTc-prolonging activities of Paliperidone.,49,Type_49,No
DB00349,Clobazam,DB00907,Cocaine,0.8010771870613098,47,Type_47,The metabolism of Cocaine can be decreased when combined with Clobazam.,49,Type_49,No
DB09093,Chlortetracycline,DB09147,Ferric pyrophosphate,0.8963702321052551,75,Type_75,The serum concentration of Ferric pyrophosphate can be decreased when it is combined with Chlortetracycline.,67,Type_67,No
DB00615,Rifabutin,DB09216,Tolfenamic acid,0.7408478260040283,4,Type_4,The metabolism of Tolfenamic acid can be increased when combined with Rifabutin.,75,Type_75,No
DB00661,Verapamil,DB01224,Quetiapine,0.7277093529701233,47,Type_47,The metabolism of Quetiapine can be decreased when combined with Verapamil.,49,Type_49,No
DB00608,Chloroquine,DB06697,Artemether,0.7375420928001404,47,Type_47,The metabolism of Artemether can be decreased when combined with Chloroquine.,33,Type_33,No
DB00373,Timolol,DB00975,Dipyridamole,0.805791437625885,49,Type_49,The risk or severity of adverse effects can be increased when Timolol is combined with Dipyridamole.,54,Type_54,No
DB00327,Hydromorphone,DB01151,Desipramine,0.7695468068122864,49,Type_49,The risk or severity of adverse effects can be increased when Hydromorphone is combined with Desipramine.,47,Type_47,No
DB00501,Cimetidine,DB00675,Tamoxifen,0.9178239703178406,47,Type_47,The metabolism of Tamoxifen can be decreased when combined with Cimetidine.,11,Type_11,No
DB00322,Floxuridine,DB06218,Lacosamide,0.9118462800979614,58,Type_58,Floxuridine may decrease the cardiotoxic activities of Lacosamide.,73,Type_73,No
DB08907,Canagliflozin,DB09279,Fimasartan,0.9036975502967834,49,Type_49,The risk or severity of adverse effects can be increased when Canagliflozin is combined with Fimasartan.,68,Type_68,No
DB01075,Diphenhydramine,DB01466,Ethylmorphine,0.7594692707061768,49,Type_49,The risk or severity of adverse effects can be increased when Diphenhydramine is combined with Ethylmorphine.,47,Type_47,No
